14539	security in the nfl: kevin mawae, titans c, president nflpa
14540	security in the nfl: fred taylor, jaguars rb
14541	nfl security: clinton portis, redskins rb
14542	fantasy focus football: nov. 19
14543	unc c tyler zeller out indefinitely
14544	roger goodell on the state of the nfl
14545	mike mussina expected to retire
14546	darren woodson on adam jones' reinstatement
14547	rosenhaus on chad johnson's deactivation
14548	utley to have hip surgery, could be out until june
14549	analysis on pittsburgh's win over cincinnati
14550	fantasy focus football: nov. 21
14551	bmx - alfredo mancuso on volume pro
14552	jets hand titans first loss of the season
14553	moss scores 3 td's in patriots win over dolphins
14554	basque authorities arrest three italian men smuggling cocaine in surfboards
14555	sources: nfl commissioner roger goodell suspends buffalo bills' marshawn lynch for first three games
14556	nfl fantasy focus: nov. 24
14557	steve young week 12 rant
14558	michigan wolverines coach rich rodriguez persists amid uncertainty
14559	blake beavan of seattle mariners may have start pushed back
14560	suns rally to top thunder, 99-98
14561	terry's 29 points leads mavs past pacers, 109-106
14562	derrick rose blooms in chicago
14563	lil wayne: pacman jones shouldn't be in the nfl
14564	ncaa tournament: andy katz breaks down the east
14565	miami hurricanes guard eddie rios arrested on two counts of burglary
14566	rick reilly: michael vick went broke in prison. how did that happen?
14567	countdown daily 11/27: happy thanksgiving
14568	field pass: seahawks vs. cowboys
14569	sc highlight of the night: texas vs. texas a&m
14570	reid on mcnabb's thanksgiving day performance
14571	college football spotlight: november 28, 2008
14572	iverson comes off bench to lead pistons over bucks
14573	cavs improve to franchise best 9-0 at home
14574	sir alex boycotts tv interviews in kick-off protest - england
14575	boston college holds off maryland in 28-21 win
14576	no. 5 usc demolishes notre dame, 38-3
14577	georgia tech stuns georgia, 45-42
14578	barber and the bucs stuff brees and the saints
14579	jeff macgregor: fables of the sports world
14580	broncos wash away surging jets in 34-17 victory
14581	manning on giants' win amid burress distraction
14582	steelers defense controls patriots, 33-10
14583	sc highlight of the night: chi vs. phi
14584	does oklahoma deserve to be above texas?
14585	mcgrady out 3 weeks with knee injury
14586	javier vazquez traded to atlanta in 5-player deal
14587	giants moving on without plaxico burress
14588	countdown daily 12/03 - playoff preview
14589	no. 1 unc beats no. 12 msu by 35 at ford field
14590	pierce will testify before the grand jury
14591	pierce caught in the middle of burress shooting
14592	stephen strasburg makes early exit for washington nationals
14593	roger cossack on o.j. simpson's hearing
14594	florida state quarterback christian ponder out vs. wake forest demon deacons with shoulder injury
14595	dr. lou: fixing the college football bowl season
14596	cossack explains oj simpson's sentencing
14597	smith on sec, big 12 championships
14598	bonus college football take your pick
14599	celtics dispatch blazers for 11th straight win
14600	cavs 11-0 at home with 97-73 win over pacers
14601	michigan surprises no. 4 duke, 81-73
14602	virginia tech wraps up acc title by beating b.c.
14603	sunday countdown daily: start 'em sit 'em
14604	oklahoma makes statement in 62-21 win over missouri
14605	outside the lines: life after tragedy
14606	mcnabb leads eagles past giants, 20-14
14607	trum: addai headed to my all-time hate list
14608	steelers rally to steal 20-13 win from cowboys
14609	westbrook strong as eagles top giants, 20-14
14610	three-way tie on top of the afc east
14611	sportscenter highlight of the night: bos vs. ind
14612	the bcs: an attempted playoff, part ii
14613	jerry jones questions marion barber's toughness
14614	syracuse orange name field after legendary running back ernie davis
14615	steve smith reacts after panthers' 38-23 win
14616	a discussion with the broyles award finalists
14617	steve young week 14 rant
14618	yes, i am going there again ... i'm writing something good about ...
14619	san francisco giants' randy johnson leaves game early with injury
14620	todd mcshay's mock draft top 5
14621	lebron's 31 points lead cavs past raptors, 114-94
14622	curry's hot hand helps davidson edge west virginia
14623	a complete collection of mag in a minute pieces
14624	rick reilly: a man walks into a pro shop with underwear on his head
14625	sources: washington wizards get two guards in 3-team trade
14626	draft watch: getting to the point
14627	fantasy focus football: dec. 10
14628	how ccs deal went down
14629	2008 heisman trophy finalists announced
14630	harrington leads knicks over nets, 121-109
14631	houston astros vs. milwaukee brewers - box score - september 20, 2009
14632	north: pavin a good choice as captain of ryder cup
14633	corey pavin named 2010 ryder cup captain
14634	gammons: mets much better with k-rod, putz deals
14635	sox offer varitek contract, intrested in smoltz
14636	field pass: steelers vs. ravens
14637	burnett and yankees reach preliminary agreement
14638	usc hires morton to replace sarkisian as offensive coordinator
14639	mcshay's top 5 qb prospects in nfl draft
14640	sources: auburn to name chizik as coach
14641	bassmaster elite series trokar battle on the bayou day three notes
14642	sam bradford on winning the 2008 heisman
14643	night of suspense ends with bradford holding the heisman
14644	jets' elam strips losman; ellis returns fumble for winning td
14645	uconn beats penn state in the maggie dixon classic
14646	pennington leads dolphins past niners
14647	the morning according to us
14648	mike and mike: bathroom game of the week
14649	the 2008 steelers defense is among the top 10 of all time
14650	adrian, uconn power past stony brook, 91-57
14651	mlb hot stove: manny and teixeira update
14652	buffalo sabres' arena name to be first niagara center
14653	mcnabb strong as eagles win third straight, 30-10
14654	colorado avalanche vs. st. louis blues - recap - march 16, 2010
14655	mcnabb reacts after eagles' win over browns
14656	latest on the mark teixeira sweepstakes
14657	bobcats end skid with ot win against bulls
14658	blackhawks win fifth straight with nine-goal effort
14659	ubaldo jimenez of cleveland indians drills troy tulowitzki of colorado rockies
14660	rockets fly by nuggets, 108-96
14661	bill simmons: mickey rourke could have been a contender
14662	sources: baltimore orioles fall behind in mark teixeira derby
14663	buster olney hot stove report
14664	stephen a. smith: de la hoya should have known better
14665	colts take 7-game win streak to jacksonville
14666	an offensive revolution is coming to the nfl. can anyone stop it?
14667	college football spotlight for december 18, 2008
14668	mark schlereth on the colts' win over the jaguars
14669	red sox out of teixeira sweepstakes
14670	arizona cardinals sell out after getting third extension
14671	sc highlight of the night: lakers vs. heat
14672	trying to make sense of teixeira dealings
14673	sacramento kings fire coach kenny natt
14674	bruce pads hall of fame resume as 49ers escape vs. putrid rams
14675	eric wedge, of cleveland indians, not worried about job security
14676	baseball america reveals its top 25 college teams after week 5
14677	fantas focus football: dec. 22
14678	bates blast: youngsters traded like "horsemeat" - barclays premier league
14679	rick reilly: gainesville state high school football gets the best gift of all, hope
14680	celtics seeking 19th straight win tonight
14681	what's next for red sox and angels?
14682	cavs win to stay unbeaten at home
14683	mark teixeira agrees to terms with yankees
14684	stuckey's 40 leads pistons past bulls, 104-98
14685	india-born pittsburgh pirates farmhand rinku singh earns first victory
14686	source: torry holt signed three-year deal with jacksonville jaguars
14687	the world's game (according to us): manchester united wins the world cup ... kinda
14688	holiday spirit moves mavs fans to give up seats
14689	superman's double-double leads pounding of hornets
14690	day after being sent home ill, romo returns, expected to practice
14691	cavs storm back to stun wizards, 93-89
14692	jerry jones on wade phillips' status
14693	nuggets pile up threes in victory over 76ers
14694	johnson's 41 points leads hawks to win over bulls
14695	packers season ends with win over lions
14696	patriots get windy win in buffalo
14697	howard goes for 29 as mavs top clippers
14698	melo, nuggets hand knicks sixth straight loss
14699	trent dilfer breaks down afc playoff matchups
14700	ozzie guillen's rant stems from issues that are complicated
14701	rose's career-high 13 assists help nets to another home loss
14702	jay bilas - regular season title picks for every conference - ncb
14703	bill simmons: nothing has altered the nba like mike d'antoni
14704	who is to blame for cowboys failures?
14705	mike shanahan fired as broncos head coach
14706	bill cowher not interested in jets' coaching job
14707	rick reilly: what i'm hoping for in 2009
14708	eric karabell's fantasy predictions for 2009
14709	atlanta braves vs. philadelphia phillies - recap - april 08, 2009
14710	daly says pga tour has suspended him
14711	new year no limits: robbie maddison
14712	countdown daily 12/31: afc playoff picture
14713	new year, no limits: maddison motorcyle jump
14714	penn state offense vs. usc defense
14715	indianapolis motor speedway track president joie chitwood resigning after brickyard
14716	peyton manning named ap nfl mvp
14717	seth wickersham examines the pressure on nfl draft picks
14718	countdown daily 1/2 - injuries plus colts-chargers
14719	report: broncos reach out to bob stoops
14720	wittingham, utes believe they deserve consideration for national title
14721	l.t. has detached tendon; will be game-time decision
14722	field pass: ravens vs. dolphins
14723	countdown daily 1/3 - weekend edition
14724	bbtn hot stove: tampa bay rays
14725	darren sproles on thrilling chargers win
14726	senators vs. flyers - recap - february 12, 2009
14727	francis lessard of the coyotes' lessard suspended for three games
14728	andy katz: conference usa early season review
14729	outside the line: recruiting hoax
14730	lewis, reed and ravens d dominate dolphins
14731	duke has no problem with virginia tech in 69-44 win
14732	kevin garnett's ok with stephon marbury to boston celtics but nothing close
14733	bill cowher not planning on coaching in 2009
14734	andy katz: bc's upset of no. 1 unc creates shock waves
14735	top 5 seniors by position - college football
14736	nfl nation live - afc north
14737	ladainian tomlinson's injury a concern as san diego chargers eye pittsburgh steelers
14738	buster olney blog -- mlb -- yankees and angels play a game filled with crossroads.
14739	georgia vs. virginia - recap - january 02, 2009
14740	bowl preview capsules - college football
14741	mike bellotti resigns as oregon ducks football coach to become ad
14742	draft watch: 10 sleepers to watch in '09
14743	bobby worrest: interview with a true original - action
14744	notes, stats and trends from research: jan. 1, 2009
14745	tim kurkjian: new york yankees will be must-see tv in 2009
14746	can 11-0 in the playoffs be done?
14747	usc recruit barkley leads white to victory in all-america game
14748	former indiana hoosiers players lose appeals to play this season
14749	andy katz: gonzaga bulldogs add toughness to their talent mix
14750	andy katz: players enjoying one more year
14751	andy katz: north carolina tar heels enjoy ford field trip
14752	carlos sainz hits biker but wins second dakar rally stage
14753	rodgers-cromartie's stock continues to rise on big board - college football
14754	james blake falls, slovakia tops u.s. at hopman cup
14755	eric norwood says he'll return to south carolina gamecocks
14756	colt mccoy: the completion percentage record
14757	north carolina tar heels receiver hakeem nicks to declare for nfl draft
14758	reports: new york mets make 3-year offer to starter derek lowe
14759	congress satisfied with ped-related testimony
14760	jayson stark: new york yankees won't stop with cc sabathia
14761	los angeles angels, closer brian fuentes agree to deal
14762	chicago cubs, aaron miles agree on two-year contract
14763	chris snyder agrees to extension with arizona diamondbacks
14764	chicago cubs deal mark derosa to cleveland indians
14765	report: barry bonds undergoes hip procedure
14766	toronto blue jays sign mike maroth, michael barrett, raul chavez, randy ruiz
14767	oklahoma sooners -- ncaa finds major violations in men's basketball
14768	sources: colorado rockies close to acquiring jason marquis
14769	racial slur at heart of jayson williams retrial
14770	arizona diamondbacks agree to re-sign tony clark
14771	zydrunas ilgauskas to sit 3-4 weeks with ankle fracture
14772	lampard unconcerned by chelsea's form - uefa champions league
14773	charles barkley arrested in arizona on suspicion of dui
14774	portland vs. los angeles - recap - january 04, 2009
14775	miami hurricanes coach frank haith questions ejection of jack mcclinton in loss
14776	james harrison of pittsburgh steelers wins defensive player of year
14777	green bay packers fire six coaches, including defensive coordinator bob sanders
14778	texas tech red raiders coach pat knight invites 12-year-old into huddle to make a point
14779	former florida gators guard jai lucas to transfer to texas longhorns
14780	southeast missouri state fires basketball coach scott edgar
14781	eastern washington coach arrested on suspicion of dui
14782	boston college vs. north carolina - recap - january 04, 2009
14783	lighty injury a tough blow for buckeyes
14784	gallo: nfl hangover, wild-card weekend
14785	florida gators receiver percy harvin says he's 90 percent for bcs title game
14786	unsung heroes: lesser-known champs of 2008
14787	pittsburgh panthers ranked no. 1 in men's basketball
14788	former boston celtics all-star walker faces drunken-driving charge
14789	ncaa women's college basketball schedule, women's college basketball schedule, ncaa women's basketball schedule
14790	former minnesota viking carl eller sues minneapolis police over arrest
14791	john hollinger's per diem: jan. 5, 2009
14792	notes, stats and trends from research: jan. 5, 2009
14793	john hollinger's insider gems: jan. 5, 2009
14794	new york yankees, mark teixeira finalize contract
14795	ben roethlisberger practices, expects to play vs. san diego chargers
14796	nba basketball power rankings - national basketball association
14797	sources: tampa bay rays, pat burrell agree to contract
14798	todd mcshay: crystal ball actually sees detroit doing well in 2009 draft
14799	bucs' d-coordinator interviews with broncos
14800	bucs' d coordinator interviews with broncos
14801	washington wizards' gilbert arenas showing progress, coach ed tapscott says
14802	jeff jagodzinski jetting toward split with boston college football
14803	elliott sadler to sue gillett evernham motorsports for no. 19 rights
14804	los angeles lakers' luke walton to miss 2 weeks with foot injury
14805	sources: chicago cubs, milton bradley agree to three-year, $30 million contract
14806	kansas city chiefs, pioli scheduled to meet about gm position
14807	new orleans hornets hobbled by injuries to tyson chandler, david west
14808	tony dungy will spend week contemplating future as coach of indianapolis colts
14809	oklahoma coach jeff capel hospitalized with virus
14810	rutgers scarlet knights select former dean to be interim ad
14811	rafael nadal outlasts fernando verdasco in aussie semifinal marathon
14812	arizona wildcats freshman jeff withey transferring to kansas
14813	freshman guard anthony crater leaving ohio state
14814	mississippi rebels coach andy kennedy sues accuser
14815	texas rangers agree to deals with derrick turnbow, casey daigle, elizardo ramirez
14816	skate 'stache on vacation - action
14817	report: minnesota twins owner carl pohlad dies
14818	st. louis cardinals agree to contract with reliever ring
14819	vikings' williamses say they'll be ready for 2009 opener
14820	source: new york jets to interview arizona cardinals assistant russ grimm
14821	injuries shake up bears secondary - nfc north
14822	washington wizards call lebron james' 'crab dribble' traveling
14823	gmac bowl preview capsule - college football
14824	houston vs. indiana - recap - january 23, 2009
14825	tennessee men's hoops team sells t-shirts to raise money for cancer prevention
14826	phoenix suns' jason richardson cited for dui outside phoenix
14827	thunder rookie white has 2nd surgery on benign jaw growth
14828	former giants coach fassel among names rams gm is considering
14829	st. louis cardinals will consider using chris carpenter as closer
14830	michael vick's lawyers propose revised bankruptcy plan
14831	scioscia, angels agree in principle on multiyear extension
14832	philadelphia phillies' j.c. romero gets suspension, says it's unfair
14833	georgetown vs. notre dame - recap - january 05, 2009
14834	new jersey nets' devin harris aggravates injured hamstring
14835	toronto raptors-milwaukee bucks: jermaine o'neal, jose calderon, andrew bogut all out
14836	san antonio vs. miami - recap - january 05, 2009
14837	south dakota state vs. oakland - recap - january 05, 2009
14838	temple vs. duke - recap - january 05, 2009
14839	sources: los angeles dodgers look to shop jones again
14840	member of new york rangers' 1940 cup champ squad, alf pike, dies at 91
14841	maryland-eastern shore vs. oklahoma - recap - january 05, 2009
14842	toronto vs. milwaukee - recap - january 05, 2009
14843	nashville predators' game time changed due to nfl playoffs
14844	winter classic ratings see boost of 12 percent
14845	sabres' captain rivet returning, but afinogenov now out with groin injury
14846	defensive tackle anthony hargrove signs new orleans saints' offer sheet of $1.2 million
14847	mats sundin could join vancouver canucks this week
14848	penguins vs. rangers - recap - january 05, 2009
14849	lower-body injury sidelines jackets' klesla up to four weeks
14850	injuries keep mounting for first-place philadelphia flyers
14851	canadian amateur hockey player dies after on-ice fight
14852	canada will face sweden again in world junior hockey championship game
14853	canada wins fifth straight gold at hockey world juniors
14854	nhl announces starting lineups for all-star game
14855	indiana vs. denver - recap - january 05, 2009
14856	golden state vs. utah - recap - january 05, 2009
14857	golden state warriors cut former starter demarcus nelson
14858	clint bowyer angered by nascar penalty, says he wouldn't cheat to win
14859	new york yankees' rhp sergio mitre to get 50-game suspension
14860	gators qb tim tebow a hero at philippine orphanage - college football
14861	arizona state vs. stanford - recap - january 02, 2009
14862	syracuse vs. south florida - recap - january 02, 2009
14863	u.s. women's soccer team qualifies for olympics
14864	appalachian state vs. texas - recap - january 02, 2009
14865	boston red sox vs. minnesota twins - recap - april 12, 2010
14866	top seed novak djokovic out in 1st round at brisbane
14867	andy katz: abrams ready to go front and center for texas longhorns
14868	notre dame won't rush harangody back into lineup
14869	report: andy pettitte rejects new york yankees' $10 million offer
14870	burrell adds to rays' offensive depth
14871	tennessee volunteers self-impose 2-year probation, report says
14872	jason giambi, oakland athletics on verge of one-year deal
14873	draft watch: combine results for top prospects - nba
14874	philadelphia district attorney unable to charge indianapolis colts' marvin harrison
14875	andy katz: jim boeheim battles just as hard off the court
14876	andy katz: texas longhorns clearly belong in detroit mix
14877	jacksonville jaguars assistant tom williams to be yale bulldogs' first black football coach
14878	new orleans saints qb drew brees wins ap offensive player of year
14879	phoenix suns release dee brown shortly after signing him
14880	marian gaborik begins rehabilitation from hip surgery
14881	jim caple: carl pohlad was good, bad for minnesota twins
14882	sources: cleveland indians making push for carl pavano
14883	video: changes ahead for jets, bills - afc east blog
14884	new york yankees, mark teixeira announce deal
14885	montreal canadiens winger alex tanguay shelved six weeks
14886	colorado avalanche place adam foote on injured reserve
14887	ncaa meeting agenda full of significant votes
14888	florida gators' charlie strong says race is factor in not getting head coaching job
14889	michael vick wants to sell georgia home at auction
14890	doug gottlieb: what we think, what we know and what we wonder about college hoops
14891	buffalo bills quarterback trent edwards to see doctors about shoulder
14892	wake's win at byu shouldn't be overlooked
14893	carmelo anthony sidelined at least 3 weeks with fracture
14894	john hollinger's per diem: jan. 6, 2009
14895	coaches' poll produces top 10 overhaul
14896	john hollinger's insider gems: jan. 6, 2009
14897	florida marlins finalize one-year contract with scott proctor
14898	san diego chargers wide receiver vincent jackson arrested on suspicion of dui
14899	mark jackson and dick vitale talk about their games
14900	gare joyce: the 2009 draft preview -- lottery edition
14901	north carolina state wolfpack coach kay yow not returning this season
14902	philadelphia phillies, chan ho park finalize one-year deal
14903	rookie watch: courtney lee, luc richard mbah a moute bringing the d
14904	colorado rockies acquire jason marquis from chicago cubs
14905	sources: manny ramirez's demands too rich for san francisco giants
14906	tennessee titans center kevin mawae backtracks after saying he won't play
14907	miami qb jacory harris confirmed to have concussion
14908	cincinnati reds acquire utilityman willie bloomquist from kansas city royals
14909	golden state warriors vs. denver nuggets - recap - january 05, 2010
14910	cincinnati vs. marquette - recap - january 04, 2009
14911	pat forde: appreciate the tim tebow experience, sporting america
14912	boston college hasn't heard if jeff jagodzinski spoke with new york jets
14913	economy puts assembly hall plans on hold
14914	draft notes: which teams might deal their pick? - nba
14915	cleveland cavaliers lebron james not convinced he walked
14916	roy expected to miss 7-10 more days with sprained right hamstring
14917	pittsburgh vs. rutgers - recap - february 10, 2009
14918	gm carl peterson leaves kansas city chiefs, denies miami dolphins talk
14919	bills' bruce smith among 15 pro football hall of fame finalists
14920	more 2011 boxing award winners, part 1 - dan rafael blog
14921	despite a few defeats, miami isn't dead
14922	louisville cardinals team plane returns to airport
14923	bcs championship - tim tebow vs. sam bradford
14924	elton brand hopes to return to philadelphia 76ers in two weeks
14925	blues' paul kariya has hip surgery, out indefinitely
14926	marcus giles, philadelphia phillies agree on minor league deal
14927	detroit writer rob parker quits due to controversy
14928	new york knicks' eddy curry won't make season debut tuesday
14929	houston rockets ron artest out with injured ankle
14930	nuggets' smith faces summonses from fatal automobile crash
14931	sources: boston college eagles to fire jeff jagodzinski after jets talks
14932	seattle mariners agree to 1-year deal with tyler walker
14933	sheffield wednesday face fresh winding up order from hmrc - league one
14934	source: mets discuss deals for lowe, perez
14935	utah attorney general mark shurtleff says bcs may violate antitrust laws
14936	ohio state vs. michigan state - recap - january 06, 2009
14937	oklahoma-byu 1st college game at new cowboys field - college football
14938	texas vs. oklahoma state - recap - february 05, 2009
14939	rutgers vs. syracuse - recap - january 06, 2009
14940	wild vs. bruins - recap - january 06, 2009
14941	connecticut vs. west virginia - recap - january 06, 2009
14942	boston vs. charlotte - recap - january 06, 2009
14943	oklahoma sooners-byu cougars to meet at new dallas cowboys field
14944	blue jackets vs. red wings - recap - january 06, 2009
14945	senators vs. sabres - recap - january 06, 2009
14946	brad lidge goes on dl; ryan madson becomes philadelphia phillies' closer
14947	thrashers vs. penguins - recap - january 06, 2009
14948	flyers vs. capitals - recap - january 06, 2009
14949	villanova vs. seton hall - recap - january 06, 2009
14950	cleveland browns planning to interview eagles gm tom heckert
14951	oakland athletics vs. los angeles angels - recap - september 27, 2010
14952	los angeles vs. dallas - recap - january 06, 2009
14953	vikings-patriots trade a wash ... or was it? - nfc north blog
14954	iona vs. marist - recap - january 06, 2009
14955	alabama vs. clemson - recap - january 06, 2009
14956	new york yankees vs. detroit tigers - preview - april 27, 2009
14957	avalanche vs. predators - recap - january 06, 2009
14958	texas rangers vs. boston red sox - recap - june 04, 2013
14959	wigan hit by serious ivan ramis injury blow
14960	greg garber: talented trio keeping new york giants in the running
14961	mailbag: tcu future, underrated d, osu - big 12 blog
14962	kings vs. ducks - recap - january 06, 2009
14963	sharks vs. flames - recap - january 06, 2009
14964	new orleans vs. los angeles - recap - january 06, 2009
14965	california vs. arizona state - recap - january 04, 2009
14966	southern mississippi junior gerald mcrath enters nfl draft
14967	tulane vs. georgia tech - recap - january 04, 2009
14968	stanford vs. arizona - recap - january 04, 2009
14969	illinois vs. michigan - recap - january 04, 2009
14970	arizona state vs. california - recap - january 04, 2009
14971	ucla vs. oregon - recap - january 04, 2009
14972	sources: new england patriots to put franchise tag on matt cassel
14973	west virginia vs. pittsburgh - recap - january 04, 2009
14974	sources: oakland raiders working to sell off part of team
14975	sources: los angeles dodgers offer trevor hoffman one-year deal
14976	baltimore orioles fill rotation spot with japanese pitcher
14977	georgia bulldogs' matthew stafford, knowshon moreno expected to go for nfl draft
14978	nikolay davydenko withdraws from australian open
14979	new jersey nets forward yi jianlin needs 50 stitches to close cut lip
14980	new orleans saints' reggie bush has surgery on left knee
14981	report: wigan athletic vs tottenham hotspur - english premier league
14982	gonzaga skids into tennessee rematch, but not on bubble yet
14983	sources: florida state seminoles speed-rusher brown to go pro
14984	report: vijay singh will be sidelined by knee surgery
14985	columbus blue jackets call up nikita filatov from ahl
14986	florida state seminoles speed-rusher brown to go pro
14987	florida gators coach urban meyer says schools right to lobby for no. 1
14988	nhl to look at ottawa senators' jarkko ruutu biting buffalo sabres' andrew peters
14989	rick reilly: no question, utah is the national champion
14990	fleming: bird watch for ravens
14991	marty smith: nascar on right track with drug-testing policy
14992	hall pass: growing up gaddy - insider
14993	nhl all-star west roster adds detroit red wings nicklas lidstrom, pavel datsyuk
14994	pair of charges against hall of famer carl eller dropped
14995	ombudsman: peter gammons' interview with alex rodriguez no frost/nixon
14996	john hollinger's insider gems: jan. 7, 2009
14997	john hollinger's per diem: jan. 7, 2009
14998	6-foot-10 forward ater majok from sudan enrolls at uconn
14999	former new york giant mark ingram back in new york
15000	carolina panthers likely to get three starters back for sunday
15001	philadelphia eagles running back brian westbrook doesn't practice, will start
15002	former buffalo bills quarterback jack kemp has cancer
15003	jeff jagodinski fired by boston college eagles
15004	maryland wide receiver darrius heyward-bey to enter nfl draft
15005	san antonio spurs waive anthony tolliver
15006	gallo: what mark teixeira actually meant
15007	john hollinger: more under-the-radar predictions
15008	john hollinger: under-the-radar predictions for 2009
15009	jeff jagodzinski fired by boston college eagles
15010	of austin kearns back with cleveland indians on one-year deal
15011	anaheim ducks send brad may to toronto maple leafs for draft pick
15012	schoenfield: are the yankees really better?
15013	ben roethlisberger of pittsburgh steelers finds helmet too small
15014	mri relief: lamar odom of los angeles lakers day to day
15015	tennessee titans defensive end kyle vanden bosch practices, ready to play
15016	cincinnati reds keep utilityman jerry hairston jr. with 1-year deal
15017	minnesota vikings' leslie frazier latest to interview with denver broncos
15018	carl peterson says he's not joining miami dolphins front office
15019	arizona cardinals wide receiver anquan boldin misses practice, might not play
15020	andy katz: stephen curry, davidson wildcats are now a package deal
15021	scouts inc.: florida gators and oklahoma sooners learned lessons along the way
15022	los angeles clippers acquire toronto raptors small forward hassan adams
15023	eric mangini agrees to deal to coach cleveland browns
15024	mats sundin set to make debut wednesday vs. edmonton oilers
15025	kevin mcclatchy leaving pittsburgh pirates after 13-year run
15026	tucson wants japanese team to fill spring spot
15027	new orleans saints fire defensive coordinator gary gibbs
15028	dallas cowboys hire joe decamillis to coach special teams
15029	police on lookout: joe paterno statue missing glasses
15030	miami heat point guard shaun livingston traded to grizzlies
15031	sources: denver nuggets on verge of another trade
15032	los angeles sparks' candace parker expecting first child in spring
15033	new york giants' brandon jacobs practices, justin tuck (lower leg) sits
15034	montreal canadiens' michael cammalleri ejected for nasty slash
15035	jackson: the most overhyped story of the year
15036	new york giants backup rb andre brown suspended four games
15037	wiz g stevenson out at least another 1? weeks
15038	report: seattle seahawks to hire greg knapp as o-coordinator
15039	indianapolis colts' marlin jackson recovering after two knee surgeries
15040	washington redskins tight ends coach rennie simmons announces retirement
15041	andrew bogut shelved by back spasms, no timetable set
15042	red sox to sign free-agent outfielder rocoo baldelli
15043	harvard vs. boston college - recap - january 07, 2009
15044	ladainian tomlinson has torn groin tendon, doubtful vs. pittsburgh steelers
15045	davidson vs. duke - recap - january 07, 2009
15046	depaul vs. syracuse - recap - january 07, 2009
15047	louisville vs. south florida - recap - january 07, 2009
15048	milwaukee brewers finalize one-year deal with lhp doug davis
15049	charlotte vs. cleveland - recap - january 07, 2009
15050	marquette vs. rutgers - recap - january 07, 2009
15051	pittsburgh vs. providence - recap - january 07, 2009
15052	houston vs. boston - recap - january 07, 2009
15053	canadiens vs. rangers - recap - january 07, 2009
15054	sources: john smoltz on verge of deal with boston red sox
15055	tom rathman to coach san francisco 49ers running backs
15056	pat forde: dino gaudio finds success after succeeding friend, mentor
15057	nfl to ask competition committee to look again at game, competitive balance
15058	injured golden state warrior monta ellis almost ready for practice
15059	10 reasons florida/oklahoma will win - college football
15060	miami vs. denver - recap - january 07, 2009
15061	detroit vs. portland - recap - january 07, 2009
15062	los angeles vs. golden state - recap - january 07, 2009
15063	oklahoma city vs. minnesota - recap - january 07, 2009
15064	charlotte vs. duquesne - recap - january 07, 2009
15065	rathman rejoins 49ers as rbs coach - nfl
15066	report: milwaukee brewers close in on deal with trevor hoffman
15067	canucks vs. oilers - recap - january 07, 2009
15068	new orleans vs. utah - recap - january 07, 2009
15069	indiana vs. phoenix - recap - january 07, 2009
15070	daily dime: banged up jazz beat hornets - nba
15071	texas vs. purdue - recap - january 05, 2009
15072	tampa bay rays, pat burrell agree to two-year contract
15073	more than 300 coaches to go barefoot to raise shoes, awareness
15074	brett favre won't fire back at thomas jones, unsure about future
15075	meet ice climber will gadd. his life is tremendously impressive - and tremendously terrifying.
15076	sundin quiet in canucks debut
15077	jenson button wins bahrain grand prix for third win in four races
15078	san diego state signs tony gwynn to 3-year extension
15079	usc trojans sprinter bryshon nellum recovering after shooting
15080	jeremy maclin to announce friday if he will enter nfl draft
15081	sources: trevor hoffman agrees to deal with milwaukee brewers
15082	tcu gives football coach gary patterson new contract, raise
15083	penn state defies college football's coach-in-waiting trend, no successor named for joe paterno
15084	auburn swimming coach richard quick diagnosed with brain tumor
15085	rape charge against mississippi state tennis player dismissed
15086	oklahoma state pitcher's lawsuit challenges ncaa agent rules
15087	top-ranked rafael nadal upset in qatar open quarterfinals
15088	source: wisconsin badgers running back p.j. hill to enter nfl draft
15089	cleveland indians' cliff lee turns down invite to pitch in world baseball classic
15090	pittsburgh penguins, jordan staal reach four-year deal starting in 2009-10
15091	scouts inc.: ryan broyles and carlos dunlap could be title-game x factors
15092	acc commissioner says bcs complies with law
15093	brett favre to wait several weeks before decision about 2009
15094	tiger woods' return? maybe match play; maybe later
15095	duron carter still not cleared to play for alabama crimson tide
15096	j.a. adande: allen iverson no longer a solo act
15097	joe henry, 'prince' of negro leagues, mourned by legions
15098	andy katz: vols retool, reload and stay on top in sec
15099	sources: john smoltz set to sign offer sheet with boston red sox
15100	john hollinger's per diem: jan. 8, 2009
15101	kam chancellor to return to virginia tech hokies
15102	john hollinger's insider gems: jan. 8, 2009
15103	curtis granderson accepts invite to play in wbc
15104	chicago cubs finalize deal with milton bradley
15105	nhl -- calgary flames' dion phaneuf can't be blamed for competitive spirit
15106	tom glavine open to pitching for team other than atlanta braves
15107	north dakota state lb charged with aggravated assault
15108	leslie frazier of minnesota vikings will interview with detroit lions
15109	arizona cardinals' anquan boldin won't test hamstring until saturday
15110	the bcs has done more harm than good
15111	joe greene's kidney stones ko fight with sergio martinez
15112	allen iverson returns to denver on friday night vs. the nuggets
15113	mike rizzo of washington nationals promoted to executive vice president, extended five years
15114	buffalo sabres' tim connolly back friday after 24 games
15115	final cost of nationals park $62 million over budget
15116	denver broncos evaluating seven coaching candidates
15117	tim kurkjian: don't bet against john smoltz
15118	bingo casino to sponsor milwaukee brewers
15119	justin tuck, zach deossie back at new york giants practice thursday
15120	petty enterprises and gillett evernham motorsports merge
